date min_age_limit available_capacity pincode name state_name district_name fee_type
10-05-2021 45 49 801108 Daveshpur Bihar Patna Free
10-05-2021 45 49 803213 "Barh PHC .." Bihar Patna Free
10-05-2021 45 49 800008 "UPHC Kaswa" Bihar Patna Free
11-05-2021 45 49 803302 "Mor HWC" Bihar Patna Free
11-05-2021 45 49 801503 "UPHC DAUDPUR BAGICHA" Bihar Patna Free
11-05-2021 45 49 801108 "Maner PHC" Bihar Patna Free
11-05-2021 45 49 801104 "Arap HWC" Bihar Patna Free
11-05-2021 45 49 801104 "Gona HWC (Age 18 To 44)" Bihar Patna Free
11-05-2021 45 49 804454 "Saguni HWC" Bihar Patna Free
11-05-2021 45 49 801109 "Ajwan HWC" Bihar Patna Free
12-05-2021 45 49 801503 "UPHC DAUDPUR BAGICHA" Bihar Patna Free
12-05-2021 45 49 800008 "UPHC Deedargunj" Bihar Patna Free
12-05-2021 45 49 804454 "Masaurhi SDH" Bihar Patna Free
12-05-2021 45 49 803110 "Jalalpur HWC." Bihar Patna Free
13-05-2021 45 49 801108 "Maner PHC" Bihar Patna Free
13-05-2021 45 49 800007 "UPHC Bari Pahari" Bihar Patna Free
13-05-2021 45 49 801108 Sarari Bihar Patna Free
13-05-2021 45 49 803221 "Darve HWC" Bihar Patna Free
13-05-2021 45 49 803302 "Ghoswari PHC 2" Bihar Patna Free
13-05-2021 45 49 804454 "Masaurhi SDH 2" Bihar Patna Free
14-05-2021 45 49 800001 "UPHC POSTAL PARK" Bihar Patna Free
14-05-2021 45 49 800008 "UPHC Deedargunj" Bihar Patna Free
14-05-2021 45 49 801109 "Jalpura HWC" Bihar Patna Free
14-05-2021 45 49 801109 "Ajwan HWC" Bihar Patna Free
14-05-2021 45 49 803110 "Jalalpur HWC." Bihar Patna Free
14-05-2021 45 49 800011 "Uphc Digha Mushari." Bihar Patna Free
15-05-2021 45 49 801505 "Akbarpur HWC." Bihar Patna Free
15-05-2021 45 49 801503 "UPHC DAUDPUR BAGICHA" Bihar Patna Free
15-05-2021 45 49 800007 "UPHC Bari Pahari" Bihar Patna Free
15-05-2021 45 49 800008 "UPHC Deedargunj" Bihar Patna Free
15-05-2021 45 49 804454 "Masaurhi SDH" Bihar Patna Free
15-05-2021 45 49 804454 "Masaurhi PHC" Bihar Patna Free
09-05-2021 45 48 800007 "NMCH Patna" Bihar Patna Free
09-05-2021 45 48 804453 "Birju Bigha HWC" Bihar Patna Free
09-05-2021 45 48 801505 "Akbarpur HWC." Bihar Patna Free
09-05-2021 45 48 804454 "Masaurhi PHC" Bihar Patna Free
09-05-2021 45 48 800008 "UPHC Kaswa" Bihar Patna Free
09-05-2021 45 48 803213 "BARH SDH" Bihar Patna Free
10-05-2021 45 48 801108 Maulinagar Bihar Patna Free
10-05-2021 45 48 803213 "2nd Dose BARH SDH" Bihar Patna Free
11-05-2021 45 48 801110 "Kodhari HWC" Bihar Patna Free
11-05-2021 45 48 801505 "Akbarpur HWC." Bihar Patna Free
11-05-2021 45 48 800001 "UPHC West Lohanipur" Bihar Patna Free
11-05-2021 45 48 801105 "SARAI GUMTI HWC" Bihar Patna Free
11-05-2021 45 48 803202 "Khushrupur PHC" Bihar Patna Free
11-05-2021 45 48 804454 "Masaurhi PHC" Bihar Patna Free
12-05-2021 45 48 803302 "Mor HWC" Bihar Patna Free
12-05-2021 45 48 801110 "Paliganj PHC" Bihar Patna Free
12-05-2021 45 48 800001 "UPHC Gardani Bagh 6 C" Bihar Patna Free
12-05-2021 45 48 804451 "Vir HWC" Bihar Patna Free
13-05-2021 45 48 803201 "Fatuha CHC 2" Bihar Patna Free
13-05-2021 45 48 801108 "Maner P.H.C 2" Bihar Patna Free
13-05-2021 45 48 803302 "Mokama PHC 2" Bihar Patna Free
14-05-2021 45 48 801503 "UPHC Jhakhari Mahadev" Bihar Patna Free
14-05-2021 45 48 803212 "UPHC Alamganj Machuatoli" Bihar Patna Free
14-05-2021 45 48 801110 "UPHC Rukanpura" Bihar Patna Free
15-05-2021 45 48 801108 "Maner PHC" Bihar Patna Free
15-05-2021 45 48 800001 "UPHC West Lohanipur" Bihar Patna Free
15-05-2021 45 48 801110 "UPHC Rukanpura" Bihar Patna Free
15-05-2021 45 48 804454 "Bhagwanganj HWC" Bihar Patna Free
09-05-2021 45 47 803212 "Bakhtiyarpur PHC" Bihar Patna Free
09-05-2021 45 47 803201 "Saidanpur Masadhi HWC" Bihar Patna Free
09-05-2021 45 47 803213 "Barh PHC .." Bihar Patna Free
09-05-2021 45 47 803212 "UPHC Alamganj Machuatoli" Bihar Patna Free
09-05-2021 45 47 800010 Makhdumpur Bihar Patna Free
10-05-2021 45 47 801503 "UPHC DAUDPUR BAGICHA" Bihar Patna Free
10-05-2021 45 47 801108 "Gopalpur HWC MANER" Bihar Patna Free
10-05-2021 45 47 803212 "UPHC Alamganj Machuatoli" Bihar Patna Free
10-05-2021 45 47 801103 "Bihta PHC." Bihar Patna Free
10-05-2021 45 47 803213 "BARH SDH" Bihar Patna Free
10-05-2021 45 47 801103 "2nd Dose Bihta PHC" Bihar Patna Free
11-05-2021 45 47 801110 "Paliganj PHC" Bihar Patna Free
11-05-2021 45 47 803302 "Mokama PHC" Bihar Patna Free
12-05-2021 45 47 803302 "Mokama PHC" Bihar Patna Free
12-05-2021 45 47 801109 "Ajwan HWC" Bihar Patna Free
13-05-2021 45 47 800008 "UPHC Maroof Ganj (B)" Bihar Patna Free
13-05-2021 45 47 800003 "UPHC EAST LOHANIPUR PATNA" Bihar Patna Free
13-05-2021 45 47 800006 "UPHC Sandalpur Kumrahar" Bihar Patna Free
13-05-2021 45 47 801110 "PALIGANGJ PHC 2" Bihar Patna Free
14-05-2021 45 47 800001 "UPHC West Lohanipur" Bihar Patna Free
14-05-2021 45 47 800003 "UPHC EAST LOHANIPUR PATNA" Bihar Patna Free
14-05-2021 45 47 800015 "UPHC Main Secretariat" Bihar Patna Free
14-05-2021 45 47 800020 "UPHC Siparadih" Bihar Patna Free
15-05-2021 45 47 800001 "UPHC Gardani Bagh 6 C" Bihar Patna Free
15-05-2021 45 47 800007 "UPHC Guljar Bagh (B)" Bihar Patna Free
15-05-2021 45 47 800001 "UPHC Kamala Nehru Nagar" Bihar Patna Free
09-05-2021 45 46 801503 "UPHC DAUDPUR BAGICHA" Bihar Patna Free
09-05-2021 45 46 801505 "Phulwari Sarif PHC" Bihar Patna Free
09-05-2021 45 46 800008 "UPHC Deedargunj" Bihar Patna Free
10-05-2021 45 46 803302 "Mokama PHC" Bihar Patna Free
10-05-2021 45 46 801108 "Maner PHC" Bihar Patna Free
10-05-2021 45 46 803110 "Belchhi PHC.." Bihar Patna Free
10-05-2021 45 46 801104 "Bikram PHC" Bihar Patna Free
11-05-2021 45 46 800001 "UPHC CHANDPUR BELA" Bihar Patna Free
11-05-2021 45 46 800007 "UPHC Bari Pahari" Bihar Patna Free
11-05-2021 45 46 801109 "Jalpura HWC" Bihar Patna Free
11-05-2021 45 46 801110 "UPHC Rukanpura" Bihar Patna Free
12-05-2021 45 46 800001 "UPHC West Lohanipur" Bihar Patna Free
12-05-2021 45 46 800001 "UPHC CHANDPUR BELA" Bihar Patna Free
12-05-2021 45 46 800003 "UPHC EAST LOHANIPUR PATNA" Bihar Patna Free
13-05-2021 45 46 800001 "UPHC Gardani Bagh 6 C" Bihar Patna Free
13-05-2021 45 46 803110 "Jalalpur HWC." Bihar Patna Free
14-05-2021 45 46 800008 "UPHC Maroof Ganj (B)" Bihar Patna Free
14-05-2021 45 46 803302 "Mokama PHC" Bihar Patna Free
14-05-2021 45 46 800007 "UPHC Bari Pahari" Bihar Patna Free
14-05-2021 45 46 800007 "UPHC Guljar Bagh (B)" Bihar Patna Free
14-05-2021 45 46 800001 "UPHC Kamala Nehru Nagar" Bihar Patna Free
09-05-2021 45 45 801103 "Sadisopore HWC" Bihar Patna Free
09-05-2021 45 45 801104 "Bikram PHC" Bihar Patna Free
10-05-2021 45 45 800008 "UPHC Deedargunj" Bihar Patna Free
10-05-2021 45 45 801108 Sarari Bihar Patna Free
12-05-2021 45 45 800015 "UPHC Main Secretariat" Bihar Patna Free
12-05-2021 45 45 800011 "Uphc Digha Mushari." Bihar Patna Free
13-05-2021 45 45 803202 "Khushrupur PHC" Bihar Patna Free
13-05-2021 45 45 803212 "UPHC Alamganj Machuatoli" Bihar Patna Free
13-05-2021 45 45 801109 "Ajwan HWC" Bihar Patna Free
13-05-2021 45 45 804454 "Masaurhi P.H.C 2" Bihar Patna Free
14-05-2021 45 45 801503 "Danapur Sdh" Bihar Patna Free
14-05-2021 45 45 800001 "UPHC CHANDPUR BELA" Bihar Patna Free
15-05-2021 45 45 801503 "UPHC Jhakhari Mahadev" Bihar Patna Free
15-05-2021 45 45 803302 "Mokama PHC" Bihar Patna Free
15-05-2021 45 45 800020 "UPHC Siparadih" Bihar Patna Free
10-05-2021 45 44 801505 "Akbarpur HWC." Bihar Patna Free
10-05-2021 45 44 803302 "Ghoswari PHC 2" Bihar Patna Free
10-05-2021 45 44 801110 "UPHC Rukanpura" Bihar Patna Free
11-05-2021 45 44 801503 "UPHC Jhakhari Mahadev" Bihar Patna Free
11-05-2021 45 44 801503 "Danapur Sdh" Bihar Patna Free
11-05-2021 45 44 800011 "Uphc Digha Mushari." Bihar Patna Free
12-05-2021 45 44 800008 "UPHC Maroof Ganj (B)" Bihar Patna Free
12-05-2021 45 44 800007 "UPHC Bari Pahari" Bihar Patna Free
15-05-2021 45 44 800008 "UPHC Maroof Ganj (B)" Bihar Patna Free
15-05-2021 45 44 800015 "UPHC Main Secretariat" Bihar Patna Free
09-05-2021 45 43 803302 "Mokama PHC" Bihar Patna Free
09-05-2021 45 43 801105 "Mandal Hsopital Danapur" Bihar Patna Free
10-05-2021 45 43 801105 "Danapur PHC" Bihar Patna Free
11-05-2021 45 43 800008 "UPHC Maroof Ganj (B)" Bihar Patna Free
12-05-2021 45 43 801503 "UPHC Jhakhari Mahadev" Bihar Patna Free
14-05-2021 45 43 800002 "UPHC KAUSHAL NAGAR" Bihar Patna Free
15-05-2021 45 43 801503 "Danapur Sdh" Bihar Patna Free
15-05-2021 45 43 800001 "UPHC CHANDPUR BELA" Bihar Patna Free
15-05-2021 45 43 800011 "Uphc Digha Mushari." Bihar Patna Free
10-05-2021 45 42 801109 "Jalpura HWC" Bihar Patna Free
11-05-2021 45 42 800001 "UPHC Gardani Bagh 6 C" Bihar Patna Free
11-05-2021 45 42 800015 "UPHC Main Secretariat" Bihar Patna Free
12-05-2021 45 42 800001 "UPHC POSTAL PARK" Bihar Patna Free
12-05-2021 45 42 800001 "UPHC Kamala Nehru Nagar" Bihar Patna Free
15-05-2021 45 42 800001 "UPHC POSTAL PARK" Bihar Patna Free
15-05-2021 45 42 800003 "UPHC EAST LOHANIPUR PATNA" Bihar Patna Free
10-05-2021 45 41 800001 "UPHC West Lohanipur" Bihar Patna Free
10-05-2021 45 41 804454 "Masaurhi SDH 2" Bihar Patna Free
11-05-2021 45 41 800001 "UPHC Kamala Nehru Nagar" Bihar Patna Free
13-05-2021 45 41 800007 "UPHC Guljar Bagh (B)" Bihar Patna Free
09-05-2021 45 40 801103 "Bihta PHC." Bihar Patna Free
10-05-2021 45 40 801109 "Ajwan HWC" Bihar Patna Free
10-05-2021 45 40 803302 "Mokama PHC 2" Bihar Patna Free
10-05-2021 45 40 803202 "Khushrupur PHC 2" Bihar Patna Free
12-05-2021 45 40 800006 "UPHC Sandalpur Kumrahar" Bihar Patna Free
13-05-2021 45 40 800008 "GGS Patna City (b)" Bihar Patna Free
14-05-2021 45 40 800001 "UPHC Gardani Bagh 6 C" Bihar Patna Free
10-05-2021 45 39 803110 "Jalalpur HWC." Bihar Patna Free
10-05-2021 45 39 804454 "Masaurhi P.H.C 2" Bihar Patna Free
12-05-2021 45 39 800020 "UPHC Siparadih" Bihar Patna Free
14-05-2021 45 39 800006 "UPHC Sandalpur Kumrahar" Bihar Patna Free
09-05-2021 45 38 800001 "UPHC West Lohanipur" Bihar Patna Free
10-05-2021 45 38 800007 "UPHC Bari Pahari" Bihar Patna Free
10-05-2021 45 38 800003 "Police Hospital." Bihar Patna Free
11-05-2021 45 38 800020 "UPHC Siparadih" Bihar Patna Free
10-05-2021 45 37 801105 "Mandal Hsopital Danapur" Bihar Patna Free
10-05-2021 45 37 801110 "PALIGANGJ PHC 2" Bihar Patna Free
11-05-2021 45 37 800003 "UPHC EAST LOHANIPUR PATNA" Bihar Patna Free
11-05-2021 45 36 800001 "UPHC POSTAL PARK" Bihar Patna Free
14-05-2021 45 36 800008 "GGS Patna City (b)" Bihar Patna Free
09-05-2021 45 35 800007 "UPHC Bari Pahari" Bihar Patna Free
11-05-2021 45 35 800008 "GGS Patna City (b)" Bihar Patna Free
11-05-2021 45 35 800007 "UPHC Guljar Bagh (B)" Bihar Patna Free
12-05-2021 45 35 800002 "UPHC KAUSHAL NAGAR" Bihar Patna Free
12-05-2021 45 35 800007 "UPHC Guljar Bagh (B)" Bihar Patna Free
15-05-2021 45 35 800008 "GGS Patna City (b)" Bihar Patna Free
10-05-2021 45 34 800008 "UPHC Maroof Ganj (B)" Bihar Patna Free
12-05-2021 45 34 800008 "GGS Patna City (b)" Bihar Patna Free
10-05-2021 45 33 801503 "Danapur Sdh" Bihar Patna Free
10-05-2021 45 33 800001 "UPHC Kamala Nehru Nagar" Bihar Patna Free
11-05-2021 45 33 800006 "UPHC Sandalpur Kumrahar" Bihar Patna Free
09-05-2021 45 32 800001 "UPHC Kamala Nehru Nagar" Bihar Patna Free
11-05-2021 45 32 800002 "UPHC KAUSHAL NAGAR" Bihar Patna Free
13-05-2021 45 31 800001 "LNJP .HOSPITAL" Bihar Patna Free
13-05-2021 45 31 800007 "SAMPACHAK PHC 2" Bihar Patna Free
15-05-2021 45 30 800002 "UPHC KAUSHAL NAGAR" Bihar Patna Free
10-05-2021 45 28 800015 "UPHC Main Secretariat" Bihar Patna Free
14-05-2021 45 28 800016 "Rajendra Nagar UHC" Bihar Patna Free
15-05-2021 45 28 800006 "UPHC Sandalpur Kumrahar" Bihar Patna Free
13-05-2021 45 27 800016 "Rajendra Nagar UHC" Bihar Patna Free
10-05-2021 45 26 800001 "UPHC CHANDPUR BELA" Bihar Patna Free
10-05-2021 45 26 801108 "Maner P.H.C 2" Bihar Patna Free
13-05-2021 45 26 800008 "UPHC Deedargunj" Bihar Patna Free
09-05-2021 45 25 800002 "UPHC KAUSHAL NAGAR" Bihar Patna Free
09-05-2021 45 24 800008 "UPHC Maroof Ganj (B)" Bihar Patna Free
10-05-2021 45 24 801503 "UPHC Jhakhari Mahadev" Bihar Patna Free
10-05-2021 45 24 800007 "Patna Sadar PHC 2" Bihar Patna Free
14-05-2021 45 24 800001 "LNJP .HOSPITAL" Bihar Patna Free
10-05-2021 45 23 800011 "Uphc Digha Mushari." Bihar Patna Free
10-05-2021 45 22 800020 "UPHC Siparadih" Bihar Patna Free
09-05-2021 45 21 800007 "UPHC Guljar Bagh (B)" Bihar Patna Free
10-05-2021 45 21 800003 "UPHC EAST LOHANIPUR PATNA" Bihar Patna Free
10-05-2021 45 21 800006 "UPHC Sandalpur Kumrahar" Bihar Patna Free
10-05-2021 45 21 803201 "Fatuha CHC 2" Bihar Patna Free
09-05-2021 45 20 801503 "UPHC Jhakhari Mahadev" Bihar Patna Free
09-05-2021 45 20 800001 "Gardanibagh Hospital" Bihar Patna Free
09-05-2021 45 20 800015 "UPHC Main Secretariat" Bihar Patna Free
10-05-2021 45 19 800001 "UPHC POSTAL PARK" Bihar Patna Free
09-05-2021 45 18 800001 "UPHC CHANDPUR BELA" Bihar Patna Free
10-05-2021 45 18 800007 "UPHC Guljar Bagh (B)" Bihar Patna Free
13-05-2021 45 17 800008 "UPHC Kaswa" Bihar Patna Free
15-05-2021 45 16 800001 "LNJP .HOSPITAL" Bihar Patna Free
09-05-2021 45 15 800003 "UPHC EAST LOHANIPUR PATNA" Bihar Patna Free
11-05-2021 45 13 801503 "Danapur Mandal Hospital" Bihar Patna Free
09-05-2021 45 12 800006 "UPHC Sandalpur Kumrahar" Bihar Patna Free
09-05-2021 45 11 800001 "UPHC Gardani Bagh 6 C" Bihar Patna Free
15-05-2021 45 10 800016 "Rajendra Nagar UHC" Bihar Patna Free
14-05-2021 45 9 800001 "Gardanibagh Hospital" Bihar Patna Free
10-05-2021 45 6 800002 "UPHC KAUSHAL NAGAR" Bihar Patna Free
10-05-2021 45 3 800001 "UPHC Gardani Bagh 6 C" Bihar Patna Free
12-05-2021 45 3 800016 "Rajendra Nagar UHC" Bihar Patna Free
09-05-2021 45 2 800001 "UPHC POSTAL PARK" Bihar Patna Free
10-05-2021 45 2 800008 "GGS Patna City (b)" Bihar Patna Free
15-05-2021 45 2 800020 "Kankarbagh Dispensary UHC 1" Bihar Patna Free
09-05-2021 45 1 800008 "GGS Patna City (b)" Bihar Patna Free
10-05-2021 45 1 801109 "Naubatpur PHC 2" Bihar Patna Free
10-05-2021 45 1 800014 "New Gardiner Road Hospital UHC" Bihar Patna Free
12-05-2021 45 1 800001 "LNJP .HOSPITAL" Bihar Patna Free
13-05-2021 45 1 800014 "New Gardiner Road Hospital" Bihar Patna Free
15-05-2021 45 1 800020 "Jai Prabha UHC" Bihar Patna Free
date min_age_limit available_capacity pincode name state_name district_name fee_type
13-05-2021 18 100 803302 "Mokama PHC (18 To 44 )" Bihar Patna Free
11-05-2021 18 99 803302 "Mokama PHC (18 To 44 )" Bihar Patna Free
10-05-2021 18 98 803302 "Mokama PHC (18 To 44 )" Bihar Patna Free
12-05-2021 18 98 803302 "Ghoswari PHC ( 18 To 44 )" Bihar Patna Free
13-05-2021 18 98 804453 "Masaurhi PHC (18 To 44 )" Bihar Patna Free
12-05-2021 18 95 804453 "Masaurhi PHC (18 To 44 )" Bihar Patna Free
11-05-2021 18 92 803302 "Ghoswari PHC ( 18 To 44 )" Bihar Patna Free
11-05-2021 18 92 804453 "Masaurhi PHC (18 To 44 )" Bihar Patna Free
13-05-2021 18 92 803302 "Ghoswari PHC ( 18 To 44 )" Bihar Patna Free
13-05-2021 18 72 801108 "Maner PHC ( 18 To 44 )" Bihar Patna Free
10-05-2021 18 59 804453 "Masaurhi PHC (18 To 44 )" Bihar Patna Free
10-05-2021 18 48 803302 "Ghoswari PHC ( 18 To 44 )" Bihar Patna Free
10-05-2021 18 2 801103 "Bihta PHC(Age 18 To 44)" Bihar Patna Free
10-05-2021 18 1 803213 "Barh SDH(Age 18 To 44)" Bihar Patna Free
10-05-2021 18 1 803211 "Athmalgola PHC (Age 18 To 44)" Bihar Patna Free
11-05-2021 18 1 803201 "Fatuha CHC ( 18 To 44 )" Bihar Patna Free
